BAD,LOAN,LOANDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,APPDATE,CITY,STATE,DIVISION,REGION
0.0,5000.0,7856.5,9850.0,DebtCon,ProfExe,24.0,0.0,0.0,51.766666667,3.0,14.0,,2018-01-02,watertown,New York,Middle Atlantic,Northeast
0.0,5000.0,5990.0,8080.0,DebtCon,ProfExe,15.0,0.0,0.0,219.13333333,1.0,18.0,,2017-02-01,marrero,Louisiana,West South Central,South
1.0,5000.0,1017.1,2680.9,CarImp,Office,13.0,3.0,6.0,228.3,0.0,24.0,,2020-12-19,north richland hill,Texas,West South Central,South
1.0,5000.0,7889.3,8260.0,CarImp,Mgr,16.0,0.0,0.0,133.9,1.0,34.0,,2018-03-09,havana,Illinois,East North Central,Midwest
1.0,5000.0,8516.5,10794.0,CarImp,Mgr,6.0,5.0,3.0,122.76666667,5.0,28.0,,2021-12-22,atwood,Kansas,West North Central,Midwest
1.0,5000.0,6800.0,7561.6,DebtCon,ProfExe,0.1,0.0,0.0,131.86666667,0.0,30.0,,2019-06-05,hamlin,Texas,West South Central,South
1.0,5000.0,7157.1,8510.0,DebtCon,ProfExe,1.4,0.0,1.0,82.133333333,0.0,13.0,,2019-04-13,west point,New York,Middle Atlantic,Northeast
1.0,5000.0,2800.0,3681.0,DebtCon,Other,2.0,1.0,0.0,222.2,1.0,6.0,,2019-12-20,winnetka,California,Pacific,West
1.0,5000.0,4000.0,3248.0,CarImp,Other,8.0,3.0,2.0,163.36666667,1.0,16.0,,2018-11-22,north tonawanda,New York,Middle Atlantic,Northeast
1.0,5000.0,8174.8,,DebtCon,ProfExe,14.0,1.0,2.0,144.06666667,2.0,17.0,,2018-03-09,cairo,New York,Middle Atlantic,Northeast
0.0,5000.0,4467.4,5937.5,CarImp,Office,10.0,,,178.6925087,,19.0,26.448197463,2020-12-13,watervliet,New York,Middle Atlantic,Northeast
1.0,5000.0,6199.9,7502.13,CarImp,Other,5.0,0.0,0.0,97.1,0.0,23.0,,2019-04-28,north matewan,West Virginia,South Atlantic,South
0.0,5000.0,8015.3,9727.5,DebtCon,Other,1.0,0.0,0.0,120.67506316,2.0,10.0,37.512708409,2019-04-28,cottonwood,Arizona,Mountain,West
0.0,5000.0,6873.9,9343.5,,Mgr,3.0,0.0,0.0,148.72040469,0.0,23.0,36.669278612,2021-12-06,westminster,California,Pacific,West
0.0,5000.0,5120.9,5532.0,DebtCon,,5.0,,1.0,69.107465597,,15.0,35.025072968,2020-07-05,dodge city,Kansas,West North Central,Midwest
1.0,5000.0,4669.6,8520.2,CarImp,Other,2.0,1.0,2.0,148.34064549,0.0,14.0,46.489874001,2017-04-02,hope mills,North Carolina,South Atlantic,South
0.0,5000.0,,4628.1,CarImp,Other,2.0,0.0,0.0,257.6522064,0.0,26.0,40.952588884,2018-04-09,willis,Texas,West South Central,South
0.0,5000.0,6643.5,8281.9,CarImp,Other,2.0,0.0,0.0,125.13062556,0.0,14.0,42.183538672,2017-08-23,hazleton,Iowa,West North Central,Midwest
0.0,5100.0,17972.5,25196.2,DebtCon,Sales,,0.0,0.0,127.49881344,0.0,22.0,40.308259362,2018-01-24,may,Texas,West South Central,South
0.0,5100.0,8558.3,11534.1,CarImp,ProfExe,7.0,0.0,0.0,177.95825512,1.0,28.0,26.257970132,2020-11-07,windsor mill,Maryland,South Atlantic,South
0.0,5100.0,7289.1,8069.1,CarImp,Other,1.0,1.0,0.0,273.88170516,0.0,6.0,39.852146515,2017-10-21,olney,Maryland,South Atlantic,South
1.0,5100.0,3075.5,4673.5,CarImp,Other,10.0,0.0,0.0,69.0,0.0,17.0,,2018-05-23,oriskany,New York,Middle Atlantic,Northeast
0.0,5100.0,,2671.5,DebtCon,Other,1.0,0.0,0.0,258.78929762,0.0,14.0,26.722343337,2019-02-04,lykens,Pennsylvania,Middle Atlantic,Northeast
0.0,5100.0,8725.8,12138.2,CarImp,ProfExe,6.0,0.0,0.0,181.66304016,0.0,28.0,25.444759149,2017-04-27,white plains,New York,Middle Atlantic,Northeast
0.0,5100.0,,2829.1,DebtCon,Other,2.0,0.0,0.0,277.94456081,1.0,14.0,23.644691283,2017-05-16,hopewell,Virginia,South Atlantic,South
1.0,5100.0,990.0,3045.1,CarImp,Other,11.0,0.0,0.0,21.2,0.0,2.0,,2019-06-12,weatherford,Texas,West South Central,South
0.0,5100.0,9300.0,11687.5,CarImp,Other,10.0,,,417.63333333,2.0,50.0,,2018-05-28,hemet,California,Pacific,West
1.0,5100.0,1550.0,3400.0,DebtCon,Other,0.0,1.0,2.0,86.233333333,2.0,13.0,,2018-10-06,hawaiian gardens,California,Pacific,West
1.0,5100.0,12931.9,14187.5,CarImp,Sales,7.0,1.0,0.0,157.85980209,0.0,36.0,25.650741224,2017-04-01,orangeburg,South Carolina,South Atlantic,South
0.0,5100.0,6683.4,8736.1,CarImp,Other,0.0,2.0,0.0,290.03410799,0.0,6.0,38.766985071,2018-07-15,madison,Virginia,South Atlantic,South
0.0,5100.0,7388.2,9603.1,DebtCon,Other,0.0,0.0,0.0,125.78740011,1.0,10.0,34.446079222,2019-02-11,white pigeon,Michigan,East North Central,Midwest
0.0,5100.0,7407.1,9706.4,DebtCon,Other,0.0,0.0,0.0,121.0759726,2.0,9.0,36.401729548,2019-04-12,wahiawa,Hawaii,Pacific,West
0.0,5100.0,6270.2,7978.4,CarImp,Other,2.0,0.0,0.0,108.07259081,0.0,15.0,43.290139816,2021-04-19,waxhaw,North Carolina,South Atlantic,South
0.0,5200.0,,3642.5,DebtCon,Other,2.0,0.0,0.0,266.81346457,1.0,14.0,23.797401058,2017-07-10,cove city,North Carolina,South Atlantic,South
0.0,5200.0,6700.0,7700.0,CarImp,Other,9.0,0.0,1.0,119.7,0.0,25.0,,2018-01-29,watsontown,Pennsylvania,Middle Atlantic,Northeast
0.0,5200.0,4303.9,5352.1,CarImp,Office,11.0,,,184.29668729,,19.0,24.414763177,2019-12-17,okeechobee,Florida,South Atlantic,South
0.0,5200.0,1900.0,2600.0,DebtCon,Other,0.0,1.0,0.0,17.2,10.0,7.0,,2019-09-01,west covina,California,Pacific,West
1.0,5200.0,,950.0,DebtCon,Other,1.0,0.0,1.0,81.1,1.0,2.0,,2020-05-20,novi,Michigan,East North Central,Midwest
0.0,5200.0,9125.0,11000.0,CarImp,Office,24.0,0.0,0.0,123.76666667,1.0,12.0,,2017-01-11,hampstead,Maryland,South Atlantic,South
0.0,5200.0,1632.4,4518.7,CarImp,Self,,0.0,0.0,221.11808171,0.0,11.0,42.712093844,2019-09-11,lynnwood,Washington,Pacific,West
1.0,5200.0,4056.4,3952.7,CarImp,Other,0.0,0.0,0.0,157.77103572,1.0,13.0,72.670433313,2019-02-14,louisville,Georgia,South Atlantic,South
0.0,5300.0,7369.8,8442.7,DebtCon,,4.0,,,,,,19.131201179,2020-12-26,douglas,Arizona,Mountain,West
0.0,5300.0,6698.7,6511.1,CarImp,Sales,4.0,1.0,0.0,175.32870382,1.0,22.0,40.442570389,2017-10-23,fort payne,Alabama,East South Central,South
1.0,5300.0,2690.8,3607.8,CarImp,Other,,0.0,0.0,302.35870946,0.0,8.0,39.196985402,2021-11-05,wilmington,California,Pacific,West
0.0,5300.0,,4939.6,CarImp,,0.0,0.0,0.0,,0.0,0.0,12.043670576,2019-07-13,hawaiian gardens,California,Pacific,West
0.0,5300.0,4499.3,5067.3,CarImp,Office,7.0,,,184.74276716,,18.0,27.906122726,2020-05-02,montpelier,Virginia,South Atlantic,South
1.0,5300.0,5100.0,6400.0,CarImp,Mgr,10.0,1.0,0.0,98.333333333,0.0,12.0,,2018-12-16,manchester,Michigan,East North Central,Midwest
0.0,5300.0,7595.8,9170.3,DebtCon,Other,0.0,0.0,0.0,124.1821788,1.0,10.0,34.599060194,2017-09-29,waverly,Ohio,East North Central,Midwest
0.0,5300.0,9713.2,11734.3,CarImp,Office,22.0,0.0,0.0,109.93390789,1.0,11.0,35.8385427,2020-06-10,west point,New York,Middle Atlantic,Northeast
0.0,5300.0,6082.6,8082.6,CarImp,Mgr,10.0,,1.0,212.89174607,0.0,25.0,38.591494028,2020-02-03,wheeling,Illinois,East North Central,Midwest
0.0,5300.0,8355.2,9680.9,DebtCon,ProfExe,0.0,,,,,,28.423961906,2020-07-31,corvallis,Oregon,Pacific,West
0.0,5300.0,4744.9,6389.5,CarImp,Office,19.0,0.0,0.0,208.16271401,0.0,20.0,19.762113701,2020-03-14,monroeville,Pennsylvania,Middle Atlantic,Northeast
0.0,5300.0,5093.4,6295.7,CarImp,Office,21.0,0.0,0.0,197.24195728,0.0,20.0,19.350505633,2017-04-11,doddsville,Mississippi,East South Central,South
0.0,5400.0,5342.9,6450.5,DebtCon,,5.0,,0.0,69.542430107,,16.0,36.480236299,2021-07-17,harrison,Ohio,East North Central,Midwest
0.0,5400.0,,6547.4,CarImp,Office,1.0,0.0,0.0,40.709849004,0.0,4.0,37.848771035,2019-01-17,marble falls,Texas,West South Central,South
0.0,5400.0,4784.4,5204.0,CarImp,Office,8.0,,,189.03430464,,18.0,24.701136262,2018-01-17,northfield,Minnesota,West North Central,Midwest
1.0,5400.0,4550.9,5745.3,DebtCon,Sales,4.0,0.0,0.0,95.6,0.0,22.0,,2019-06-30,hialeah,Florida,South Atlantic,South
1.0,5400.0,5972.0,6345.0,CarImp,ProfExe,5.0,0.0,1.0,199.9,1.0,20.0,,2020-01-08,hallandale,Florida,South Atlantic,South
0.0,5400.0,8692.2,11984.6,CarImp,ProfExe,5.0,0.0,0.0,185.07634726,1.0,28.0,26.354889295,2021-11-28,buffalo,Missouri,West North Central,Midwest
0.0,5400.0,6862.5,8230.4,DebtCon,Sales,2.0,0.0,0.0,136.63294416,0.0,30.0,32.05002349,2018-12-19,dodge city,Kansas,West North Central,Midwest
0.0,5400.0,6581.4,8584.8,CarImp,Other,4.0,0.0,0.0,122.9402886,0.0,15.0,44.092325682,2018-02-23,horseheads,New York,Middle Atlantic,Northeast
0.0,5400.0,,7525.4,,,,,,,,,23.163742947,2019-10-06,circleville,Ohio,East North Central,Midwest
1.0,5400.0,7830.0,8800.0,CarImp,ProfExe,8.0,0.0,0.0,102.5,3.0,19.0,,2021-11-15,hendersonville,Tennessee,East South Central,South
0.0,5400.0,4815.2,5576.0,DebtCon,,6.0,,0.0,78.452125766,,16.0,35.763637997,2018-08-05,mount dora,Florida,South Atlantic,South
0.0,5500.0,7048.1,8244.6,CarImp,Other,8.0,0.0,1.0,116.59197688,0.0,24.0,37.612682724,2020-02-14,mansfield,Ohio,East North Central,Midwest
0.0,5500.0,,3540.2,CarImp,,,,,,,,35.272073735,2018-03-30,norwalk,Connecticut,New England,Northeast
0.0,5500.0,8776.5,10105.3,DebtCon,ProfExe,22.0,0.0,0.0,55.558049044,2.0,13.0,31.375542416,2019-03-24,osseo,Minnesota,West North Central,Midwest
0.0,5500.0,5289.7,6505.4,CarImp,Office,20.0,0.0,0.0,189.29531847,0.0,19.0,20.654128896,2019-11-28,mankato,Minnesota,West North Central,Midwest
1.0,5500.0,2470.0,3567.5,DebtCon,Other,1.0,0.0,3.0,153.93333333,3.0,27.0,,2017-06-30,huntington beach,California,Pacific,West
1.0,5500.0,,4313.2,CarImp,Other,,,,,,,,2020-05-26,himrod,New York,Middle Atlantic,Northeast
0.0,5500.0,4348.6,8160.0,DebtCon,,4.0,0.0,0.0,216.13333333,4.0,30.0,,2019-12-22,waycross,Georgia,South Atlantic,South
1.0,5500.0,2135.9,3000.0,DebtCon,Other,7.0,3.0,2.0,130.8,3.0,14.0,,2017-01-15,northfield,Minnesota,West North Central,Midwest
1.0,5500.0,,1377.0,CarImp,Mgr,5.0,0.0,1.0,167.36666667,1.0,8.0,,2019-02-26,hillsboro,Texas,West South Central,South
0.0,5500.0,9305.1,11537.4,CarImp,ProfExe,6.0,0.0,0.0,187.02051879,1.0,27.0,27.646748505,2019-02-03,windsor,Virginia,South Atlantic,South
0.0,5500.0,8743.8,11667.9,CarImp,ProfExe,6.0,0.0,0.0,186.42441602,1.0,27.0,28.417530896,2021-07-15,waymart,Pennsylvania,Middle Atlantic,Northeast
0.0,5500.0,7805.9,7817.9,DebtCon,,5.0,,,,,,20.679313582,2021-05-27,north vernon,Indiana,East North Central,Midwest
0.0,5500.0,7214.7,6991.8,CarImp,Sales,4.0,2.0,0.0,158.5344979,0.0,23.0,43.404430238,2017-07-03,denham springs,Louisiana,West South Central,South
1.0,5500.0,4058.4,4664.5,CarImp,Other,4.0,0.0,1.0,136.32063746,0.0,13.0,34.494708965,2019-08-21,olney,Maryland,South Atlantic,South
1.0,5500.0,,1297.2,CarImp,Other,1.0,0.0,1.0,82.294266354,0.0,2.0,36.986744097,2020-10-15,watson,Illinois,East North Central,Midwest
1.0,5500.0,3736.8,4850.2,CarImp,Mgr,9.0,0.0,2.0,48.995845002,0.0,10.0,33.126483967,2018-07-19,winter park,Florida,South Atlantic,South
0.0,5500.0,,6625.1,CarImp,Office,1.0,0.0,0.0,43.722336946,0.0,3.0,41.452043532,2019-05-29,weston,Florida,South Atlantic,South
0.0,5500.0,7164.4,7269.6,CarImp,Sales,4.0,2.0,0.0,150.86584513,0.0,22.0,40.442567785,2018-04-17,boys town,Nebraska,West North Central,Midwest
1.0,5500.0,8584.5,12220.5,DebtCon,ProfExe,5.0,0.0,0.0,172.21327665,1.0,26.0,32.676640875,2017-07-14,bartlesville,Oklahoma,West South Central,South
0.0,5600.0,5379.3,6637.9,CarImp,Office,22.0,0.0,0.0,206.09913412,0.0,19.0,18.369540527,2019-02-26,westerville,Ohio,East North Central,Midwest
0.0,5600.0,6943.5,8348.9,DebtCon,ProfExe,14.0,0.0,0.0,200.41843402,1.0,17.0,22.841092848,2020-07-22,carrollton,Georgia,South Atlantic,South
0.0,5600.0,2964.8,3990.7,CarImp,ProfExe,11.0,0.0,0.0,180.56306914,0.0,13.0,21.554949656,2019-12-12,whitehall,Montana,Mountain,West
0.0,5600.0,7640.7,7748.5,CarImp,Other,9.0,0.0,0.0,91.683770634,0.0,24.0,37.773350976,2018-12-02,littleton,Colorado,Mountain,West
1.0,5600.0,500.0,6670.0,CarImp,Other,31.0,1.0,1.0,204.06666667,0.0,11.0,,2017-10-30,mcminnville,Tennessee,East South Central,South
1.0,5600.0,5516.0,8680.0,CarImp,Other,3.0,1.0,1.0,148.13333333,1.0,14.0,,2018-04-27,yerington,Nevada,Mountain,West
0.0,5600.0,4143.9,5389.3,CarImp,Office,8.0,,,181.32298993,,19.0,24.651395744,2018-07-16,whitethorn,California,Pacific,West
0.0,5600.0,1527.5,4795.4,CarImp,Self,,0.0,0.0,204.33524504,0.0,12.0,42.397769638,2018-11-18,woodburn,Indiana,East North Central,Midwest
0.0,5700.0,10093.4,11149.6,CarImp,Office,23.0,0.0,0.0,117.49959288,0.0,12.0,38.750562668,2018-02-05,hanford,California,Pacific,West
0.0,5700.0,,7468.5,,,,,,,,,24.274865275,2019-05-24,harbor city,California,Pacific,West
0.0,5700.0,4951.4,5824.9,CarImp,Office,21.0,0.0,0.0,212.53911509,0.0,21.0,21.258026878,2019-01-20,west palm beach,Florida,South Atlantic,South
0.0,5700.0,7694.8,8575.3,CarImp,Other,7.0,0.0,0.0,128.47645151,0.0,25.0,37.85968784,2021-05-09,hazleton,Pennsylvania,Middle Atlantic,Northeast
0.0,5700.0,2812.7,3652.4,CarImp,ProfExe,10.0,0.0,0.0,181.28295679,0.0,13.0,24.339533569,2017-12-28,omaha,Texas,West South Central,South
0.0,5700.0,,6859.1,CarImp,Office,0.0,0.0,0.0,69.645660473,0.0,4.0,41.185039558,2018-11-27,oradell,New Jersey,Middle Atlantic,Northeast
0.0,5700.0,2692.7,3546.1,DebtCon,Other,0.0,1.0,0.0,21.799352154,10.0,6.0,29.439664242,2019-01-14,olympia,Washington,Pacific,West
0.0,5700.0,4980.6,8224.2,DebtCon,,3.0,0.0,0.0,210.34747857,3.0,30.0,31.243408701,2020-08-19,williston,Florida,South Atlantic,South
1.0,5700.0,7000.0,8457.9,DebtCon,Sales,0.1,0.0,0.0,95.9,1.0,17.0,,2021-06-20,ocean springs,Mississippi,East South Central,South
1.0,5700.0,5840.0,7500.0,CarImp,ProfExe,4.0,0.0,0.0,177.5,2.0,26.0,,2019-02-03,herndon,Virginia,South Atlantic,South
1.0,5700.0,8043.7,10964.7,CarImp,ProfExe,9.5,0.0,0.0,104.4,0.0,14.0,,2018-09-23,mitchell,Indiana,East North Central,Midwest
1.0,5700.0,7721.3,9266.1,DebtCon,Sales,0.0,0.0,0.0,97.133170952,1.0,16.0,41.777888631,2021-06-07,orange,Texas,West South Central,South
0.0,5700.0,6231.9,8292.3,CarImp,Other,4.0,0.0,0.0,117.6739652,0.0,15.0,42.464866285,2021-12-17,cashton,Wisconsin,East North Central,Midwest
0.0,5700.0,7155.6,7953.8,CarImp,Other,2.0,0.0,0.0,92.643084556,0.0,15.0,41.21001247,2021-09-10,westminster,Maryland,South Atlantic,South
0.0,5700.0,,3905.2,CarImp,Other,3.0,0.0,0.0,272.22062826,0.0,25.0,39.896104618,2017-01-06,whitethorn,California,Pacific,West
1.0,5700.0,7417.2,7984.6,DebtCon,ProfExe,0.0,0.0,0.0,157.00977472,0.0,28.0,47.415228659,2020-09-02,lincoln,Arkansas,West South Central,South
0.0,5700.0,2811.6,3345.0,DebtCon,Other,0.0,1.0,0.0,15.396587392,9.0,7.0,30.017013296,2019-02-14,hastings,Florida,South Atlantic,South
0.0,5700.0,,6491.0,,,,,,,,,33.850461221,2019-04-03,north port,Florida,South Atlantic,South
0.0,5700.0,,6917.2,CarImp,Office,1.0,0.0,0.0,48.853667057,0.0,3.0,38.773685963,2018-05-04,east haven,Connecticut,New England,Northeast
0.0,5800.0,,3638.5,CarImp,Other,2.0,0.0,0.0,266.55339438,1.0,25.0,43.309764541,2020-07-30,hartford,Wisconsin,East North Central,Midwest
0.0,5800.0,,4111.9,CarImp,Other,2.0,0.0,0.0,261.40521864,0.0,26.0,42.191941556,2019-07-22,honey creek,Iowa,West North Central,Midwest
0.0,5800.0,7500.0,9054.3,DebtCon,Mgr,18.0,0.0,0.0,300.4872058,1.0,23.0,38.940575356,2021-09-03,welling,Oklahoma,West South Central,South
0.0,5800.0,7929.6,8688.5,DebtCon,Mgr,19.0,0.0,1.0,307.9748816,1.0,23.0,39.959108765,2021-06-23,windsor,Vermont,New England,Northeast
1.0,5800.0,2779.1,4683.3,DebtCon,Mgr,3.0,0.0,0.0,83.289062746,1.0,13.0,30.187805389,2019-02-27,menard,Texas,West South Central,South
0.0,5800.0,17259.5,25015.5,DebtCon,Sales,,0.0,0.0,126.40098356,0.0,21.0,43.20775979,2019-03-21,omaha,Texas,West South Central,South
0.0,5800.0,,3470.4,CarImp,,,,,,,,34.174055545,2017-12-31,derby,Kansas,West North Central,Midwest
0.0,5800.0,,7380.4,CarImp,Office,1.0,0.0,0.0,71.766557161,0.0,4.0,41.287423388,2017-11-16,holland,Michigan,East North Central,Midwest
0.0,5800.0,4659.5,5819.1,CarImp,Other,5.0,0.0,0.0,80.131746414,0.0,17.0,24.140153667,2021-05-25,west lafayette,Indiana,East North Central,Midwest
1.0,5900.0,,2800.0,DebtCon,Self,1.0,2.0,1.0,36.766666667,1.0,8.0,,2017-05-03,hope mills,North Carolina,South Atlantic,South
0.0,5900.0,7097.3,7798.9,CarImp,Other,7.0,0.0,0.0,120.37941429,0.0,24.0,41.442500462,2017-07-11,hialeah,Florida,South Atlantic,South
1.0,5900.0,,3310.0,CarImp,Other,,0.0,0.0,238.6,1.0,2.0,,2019-05-18,lufkin,Texas,West South Central,South
0.0,5900.0,,5118.9,CarImp,,1.0,0.0,0.0,,0.0,0.0,12.749180645,2020-04-30,cove city,North Carolina,South Atlantic,South
0.0,5900.0,8291.2,9117.5,DebtCon,ProfExe,2.0,,,,,,27.595273523,2020-07-11,derby,Connecticut,New England,Northeast
1.0,5900.0,2597.2,4185.6,DebtCon,Other,2.0,0.0,2.0,157.96001139,3.0,27.0,40.628278175,2017-03-31,orem,Utah,Mountain,West
0.0,5900.0,7418.7,7897.6,CarImp,Other,9.0,0.0,1.0,118.44249103,0.0,24.0,40.110407425,2020-12-25,odem,Texas,West South Central,South
0.0,5900.0,,6690.3,,,,,,,,,32.782926828,2018-05-30,corinth,Mississippi,East South Central,South
1.0,5900.0,10665.0,,DebtCon,Mgr,1.0,0.0,6.0,250.56666667,4.0,23.0,,2019-10-06,watson,Illinois,East North Central,Midwest
0.0,6000.0,,6949.2,,,,,,,,,32.977197226,2017-02-01,himrod,New York,Middle Atlantic,Northeast
0.0,6000.0,9523.2,11597.7,CarImp,Office,22.0,0.0,0.0,149.0229081,1.0,12.0,37.954336913,2021-05-13,hanford,California,Pacific,West
1.0,6000.0,4762.5,8592.5,CarImp,Office,0.1,2.0,1.0,154.13333333,4.0,26.0,,2019-02-20,lumberton,North Carolina,South Atlantic,South
1.0,6000.0,2460.0,3050.0,CarImp,Other,4.5,0.0,1.0,116.1,8.0,34.0,,2018-02-12,wheeling,Illinois,East North Central,Midwest
1.0,6000.0,6500.0,9435.5,,Other,26.0,1.0,3.0,69.3,1.0,34.0,,2021-04-24,olean,New York,Middle Atlantic,Northeast
1.0,6000.0,,,CarImp,Office,13.0,,2.0,122.76666667,,23.0,,2019-02-19,weymouth,Massachusetts,New England,Northeast
1.0,6000.0,3360.0,,CarImp,Other,2.0,0.0,0.0,140.93333333,1.0,20.0,,2019-08-17,niles,Ohio,East North Central,Midwest
1.0,6000.0,4200.0,5830.5,DebtCon,Other,19.0,0.0,0.0,90.0,2.0,13.0,,2021-08-12,owensboro,Kentucky,East South Central,South
1.0,6000.0,3244.6,5490.4,CarImp,Other,2.0,0.0,0.0,51.733333333,1.0,9.0,,2019-07-09,hartford,Connecticut,New England,Northeast
1.0,6000.0,966.0,3590.0,DebtCon,Other,8.0,0.0,1.0,136.3,3.0,6.0,,2021-02-17,medford,Oregon,Pacific,West
1.0,6000.0,2285.9,3220.0,DebtCon,Other,4.0,0.0,0.0,83.333333333,3.0,20.0,,2020-11-04,hinckley,Ohio,East North Central,Midwest
1.0,6000.0,1687.8,2585.0,,Mgr,1.0,0.0,1.0,218.6,5.0,34.0,,2017-11-02,long island city,New York,Middle Atlantic,Northeast
0.0,6000.0,7295.1,8000.0,CarImp,Other,22.8,0.0,0.0,343.9,1.0,47.0,,2021-11-09,waxahachie,Texas,West South Central,South
0.0,6000.0,4300.0,5746.0,CarImp,Other,1.6,1.0,,101.5,,13.0,,2020-04-30,hamlin,Texas,West South Central,South
0.0,6000.0,5350.0,6479.0,DebtCon,Other,0.1,0.0,2.0,105.4,3.0,18.0,,2021-10-19,woodbourne,New York,Middle Atlantic,Northeast
0.0,6000.0,6987.6,9439.407000000001,CarImp,Other,0.0,0.0,1.0,179.56666667,0.0,32.0,,2017-06-19,corvallis,Oregon,Pacific,West
0.0,6000.0,5100.0,8612.5,CarImp,ProfExe,6.0,0.0,0.0,222.16666667,2.0,24.0,,2017-10-29,wernersville,Pennsylvania,Middle Atlantic,Northeast
0.0,6000.0,5322.7,6870.0,CarImp,Mgr,3.0,0.0,2.0,122.73333333,0.0,23.0,,2020-01-29,lucasville,Ohio,East North Central,Midwest
0.0,6000.0,,4330.0,CarImp,Other,,,,100.93333333,,9.0,,2019-05-11,hillsboro,Oregon,Pacific,West
0.0,6000.0,1400.0,6149.3,CarImp,Office,23.0,0.0,0.0,321.63333333,1.0,13.0,,2018-10-12,nyssa,Oregon,Pacific,West
1.0,6000.0,4000.0,5460.0,CarImp,ProfExe,4.0,0.0,4.0,101.4,0.0,19.0,,2020-06-06,chapin,South Carolina,South Atlantic,South
1.0,6000.0,1879.3,2775.0,CarImp,Mgr,6.0,0.0,3.0,119.7,0.0,8.0,,2018-04-06,oxford,Massachusetts,New England,Northeast
1.0,6000.0,17939.7,20000.0,DebtCon,ProfExe,5.0,6.0,0.0,90.3,6.0,29.0,,2020-01-20,englewood,Colorado,Mountain,West
1.0,6000.0,,9550.0,CarImp,Mgr,6.0,1.0,2.0,129.9,1.0,22.0,,2019-04-27,munster,Indiana,East North Central,Midwest
0.0,6000.0,7904.6,10304.8,CarImp,Other,0.0,0.0,0.0,181.69653802,0.0,32.0,37.289989924,2018-02-23,des moines,Iowa,West North Central,Midwest
0.0,6000.0,,5319.0,CarImp,,0.0,0.0,0.0,,0.0,0.0,15.174415003,2020-02-09,marion,Louisiana,West South Central,South
1.0,6000.0,,4368.3,CarImp,Other,,,,,,,21.935498813,2021-01-13,brea,California,Pacific,West
0.0,6000.0,12973.1,15411.3,CarImp,ProfExe,12.0,0.0,0.0,213.53333333,0.0,19.0,,2020-12-01,westfield,Massachusetts,New England,Northeast
0.0,6100.0,4850.0,6250.0,DebtCon,Mgr,7.0,,4.0,111.3,2.0,11.0,,2018-06-20,huffman,Texas,West South Central,South
0.0,6100.0,,4740.0,,,,,,,,,,2017-06-12,york,Nebraska,West North Central,Midwest
0.0,6100.0,9170.4,11479.9,CarImp,Office,22.0,0.0,0.0,129.25008957,1.0,12.0,36.746766237,2020-02-25,waveland,Mississippi,East South Central,South
0.0,6100.0,4760.4,5496.6,CarImp,Other,5.0,0.0,0.0,70.69532973,0.0,18.0,24.76674453,2018-01-12,morton,Mississippi,East South Central,South
0.0,6100.0,,3525.0,CarImp,Other,,,,303.0,,12.0,,2018-04-23,helotes,Texas,West South Central,South
1.0,6100.0,6275.1,9561.7,CarImp,Other,1.0,0.0,0.0,138.64686318,1.0,13.0,31.757270694,2021-10-05,westminster,California,Pacific,West
0.0,6100.0,4830.0,5338.8,CarImp,Office,9.0,,,178.48960216,,19.0,26.72002818,2021-03-16,hidalgo,Texas,West South Central,South
0.0,6100.0,6874.3,6532.1,CarImp,Sales,3.0,1.0,0.0,153.0667831,0.0,22.0,40.15052706,2018-05-08,wildomar,California,Pacific,West
0.0,6100.0,7963.6,8727.6,CarImp,Other,20.0,0.0,0.0,350.43613755,0.0,47.0,28.848276581,2021-02-05,hughesville,Pennsylvania,Middle Atlantic,Northeast
0.0,6100.0,,4683.0,CarImp,,0.0,0.0,1.0,,0.0,0.0,13.306013076,2019-04-20,ocilla,Georgia,South Atlantic,South
0.0,6100.0,7875.3,9543.3,DebtCon,ProfExe,0.0,,,,,,28.925117417,2019-02-17,west roxbury,Massachusetts,New England,Northeast
0.0,6100.0,7726.5,9794.4,DebtCon,ProfExe,0.0,,,,,,28.876463055,2020-12-02,hayward,California,Pacific,West
0.0,6200.0,7565.7,8436.8,DebtCon,Sales,4.0,0.0,0.0,122.24494502,0.0,30.0,32.552543335,2021-05-26,east carbon,Utah,Mountain,West
0.0,6200.0,17158.2,24573.0,DebtCon,Sales,,0.0,0.0,135.10893025,0.0,22.0,39.783818126,2020-09-18,north bend,Ohio,East North Central,Midwest
0.0,6200.0,,3390.9,CarImp,,,,,,,,34.517404516,2018-05-04,de soto,Missouri,West North Central,Midwest
0.0,6200.0,4660.1,5948.6,CarImp,Other,5.0,0.0,0.0,84.63211066,0.0,18.0,25.35001036,2018-01-05,weymouth,Massachusetts,New England,Northeast
0.0,6200.0,6035.4,8759.6,CarImp,ProfExe,5.0,0.0,0.0,210.17306467,2.0,23.0,34.054811237,2020-01-19,carson city,Nevada,Mountain,West
0.0,6200.0,4535.6,8205.4,DebtCon,,2.0,0.0,0.0,201.33448747,4.0,29.0,29.661710162,2018-08-01,oakland,California,Pacific,West
0.0,6200.0,,4165.7,CarImp,Other,,,,293.95872355,,11.0,30.197630728,2021-07-11,orangeburg,South Carolina,South Atlantic,South
1.0,6200.0,,,DebtCon,Self,3.0,,,80.5,2.0,17.0,,2020-09-22,brooksville,Florida,South Atlantic,South
